geography,id,HH_control,HHSize1_control,HHSize2_control,HHSize3_control,HHSize4p_control,Income1_control,Income2_control,Income3_control,Income4_control,HHWrk0_control,HHWrk1_control,HHWrk2_control,HHWrk3p_control,HH_Pop_control,HH_result,HHSize1_result,HHSize2_result,HHSize3_result,HHSize4p_result,Income1_result,Income2_result,Income3_result,Income4_result,HHWrk0_result,HHWrk1_result,HHWrk2_result,HHWrk3p_result,HH_Pop_result,HH_diff,HHSize1_diff,HHSize2_diff,HHSize3_diff,HHSize4p_diff,Income1_diff,Income2_diff,Income3_diff,Income4_diff,HHWrk0_diff,HHWrk1_diff,HHWrk2_diff,HHWrk3p_diff,HH_Pop_diff
PUMA,2500508,59149.0,19360.0,22274.0,9016.0,8499.0,17825.0,16828.0,16172.0,8324.0,14962.0,20992.0,18819.0,4376.0,141391.0,59149,19364,22275,9012,8498,17823,16830,16170,8326,14962,20992,18818,4377,141388,0.0,4.0,1.0,-4.0,-1.0,-2.0,2.0,-2.0,2.0,0.0,0.0,-1.0,1.0,-3.0
PUMA,2500701,87531.0,26894.0,30911.0,13787.0,15939.0,34404.0,25864.0,17324.0,9939.0,29159.0,27876.0,23585.0,6911.0,215098.0,87531,26890,30914,13784,15943,34406,25871,17321,9933,29159,27873,23588,6911,215092,0.0,-4.0,3.0,-3.0,4.0,2.0,7.0,-3.0,-6.0,0.0,-3.0,3.0,0.0,-6.0
PUMA,2500702,48394.0,14472.0,16209.0,7632.0,10081.0,10069.0,11925.0,11451.0,14949.0,11934.0,15839.0,17087.0,3534.0,112514.0,48394,14473,16213,7629,10079,10063,11925,11451,14955,11934,15836,17088,3536,112517,0.0,1.0,4.0,-3.0,-2.0,-6.0,0.0,0.0,6.0,0.0,-3.0,1.0,2.0,3.0
PUMA,2500703,100702.0,39001.0,32630.0,14516.0,14555.0,35089.0,25211.0,20783.0,19619.0,30372.0,35403.0,29029.0,5898.0,220581.0,100702,38989,32620,14536,14557,35063,25219,20783,19637,30364,35408,29024,5906,220585,0.0,-12.0,-10.0,20.0,2.0,-26.0,8.0,0.0,18.0,-8.0,5.0,-5.0,8.0,4.0
PUMA,2500704,50740.0,18930.0,15110.0,7598.0,9102.0,21748.0,13571.0,9549.0,5872.0,16643.0,16341.0,13799.0,3957.0,117099.0,50740,18925,15110,7603,9102,21741,13573,9552,5874,16641,16345,13798,3956,117094,0.0,-5.0,0.0,5.0,0.0,-7.0,2.0,3.0,2.0,-2.0,4.0,-1.0,-1.0,-5.0
PUMA,2501000,62359.0,19388.0,21025.0,10237.0,11709.0,16360.0,15705.0,16434.0,13860.0,15911.0,20769.0,19920.0,5759.0,149457.0,62359,19386,21027,10237,11709,16350,15705,16433,13871,15913,20768,19919,5759,149442,0.0,-2.0,2.0,0.0,0.0,-10.0,0.0,-1.0,11.0,2.0,-1.0,-1.0,0.0,-15.0
PUMA,2501300,53040.0,14535.0,19913.0,8413.0,10179.0,10060.0,13421.0,14564.0,14995.0,12478.0,17573.0,18261.0,4728.0,128141.0,53040,14539,19918,8413,10170,10057,13423,14562,14998,12476,17573,18267,4724,128145,0.0,4.0,5.0,0.0,-9.0,-3.0,2.0,-2.0,3.0,-2.0,0.0,6.0,-4.0,4.0
PUMA,2501400,54663.0,15197.0,17857.0,9390.0,12219.0,12315.0,10958.0,10914.0,20476.0,12562.0,19349.0,19016.0,3736.0,130734.0,54663,15195,17857,9397,12214,12302,10954,10915,20492,12562,19348,19016,3737,130754,0.0,-2.0,0.0,7.0,-5.0,-13.0,-4.0,1.0,16.0,0.0,-1.0,0.0,1.0,20.0
PUMA,2501600,68423.0,22557.0,26342.0,9379.0,10145.0,22156.0,21745.0,15078.0,9444.0,20413.0,22843.0,20111.0,5056.0,146189.0,68423,22560,26340,9378,10145,22153,21747,15079,9444,20409,22845,20112,5057,146217,0.0,3.0,-2.0,-1.0,0.0,-3.0,2.0,1.0,0.0,-4.0,2.0,1.0,1.0,28.0
PUMA,2501900,64999.0,20828.0,25733.0,9031.0,9407.0,34992.0,18564.0,8438.0,3005.0,27932.0,20465.0,12474.0,4128.0,159116.0,64999,20831,25735,9034,9399,34994,18567,8439,2999,27928,20467,12480,4124,159072,0.0,3.0,2.0,3.0,-8.0,2.0,3.0,1.0,-6.0,-4.0,2.0,6.0,-4.0,-44.0
PUMA,2501901,67689.0,24802.0,20859.0,9839.0,12189.0,26809.0,19809.0,13258.0,7813.0,22733.0,22013.0,18102.0,4841.0,149304.0,67689,24812,20859,9838,12180,26809,19816,13253,7811,22733,22015,18100,4841,149293,0.0,10.0,0.0,-1.0,-9.0,0.0,7.0,-5.0,-2.0,0.0,2.0,-2.0,0.0,-11.0
PUMA,2501902,58565.0,19382.0,20829.0,8600.0,9754.0,18931.0,17960.0,12366.0,9308.0,19779.0,17142.0,16616.0,5028.0,129672.0,58565,19392,20828,8603,9742,18926,17964,12366,9309,19775,17143,16619,5028,129662,0.0,10.0,-1.0,3.0,-12.0,-5.0,4.0,0.0,1.0,-4.0,1.0,3.0,0.0,-10.0
PUMA,2502400,53794.0,15250.0,16896.0,9445.0,12203.0,13068.0,12897.0,11534.0,16295.0,11415.0,18753.0,19610.0,4016.0,128508.0,53794,15257,16894,9449,12194,13060,12894,11535,16305,11413,18753,19612,4016,128535,0.0,7.0,-2.0,4.0,-9.0,-8.0,-3.0,1.0,10.0,-2.0,0.0,2.0,0.0,27.0
PUMA,2502800,70355.0,24481.0,23595.0,11101.0,11178.0,20598.0,18053.0,19141.0,12563.0,19126.0,24461.0,21323.0,5445.0,157747.0,70355,24478,23603,11096,11178,20585,18054,19142,12574,19127,24461,21323,5444,157742,0.0,-3.0,8.0,-5.0,0.0,-13.0,1.0,1.0,11.0,1.0,0.0,0.0,-1.0,-5.0
PUMA,2503301,64180.0,25202.0,28356.0,5693.0,4929.0,26661.0,17870.0,10536.0,9113.0,21552.0,22355.0,16190.0,4083.0,122516.0,64180,25203,28358,5702,4917,26657,17872,10537,9114,21550,22350,16191,4089,122508,0.0,1.0,2.0,9.0,-12.0,-4.0,2.0,1.0,1.0,-2.0,-5.0,1.0,6.0,-8.0
PUMA,2503302,108271.0,42516.0,44204.0,11883.0,9668.0,31589.0,23106.0,15883.0,37693.0,28699.0,37684.0,36053.0,5835.0,211325.0,108271,42513,44200,11892,9666,31576,23102,15883,37710,28688,37687,36056,5840,211340,0.0,-3.0,-4.0,9.0,-2.0,-13.0,-4.0,0.0,17.0,-11.0,3.0,3.0,5.0,15.0
PUMA,2503303,67878.0,22999.0,26368.0,9884.0,8627.0,20768.0,21882.0,13388.0,11840.0,17089.0,25360.0,20581.0,4848.0,154947.0,67878,22994,26374,9887,8623,20768,21870,13387,11853,17082,25361,20587,4848,154914,0.0,-5.0,6.0,3.0,-4.0,0.0,-12.0,-1.0,13.0,-7.0,1.0,6.0,0.0,-33.0
PUMA,2503304,60619.0,20624.0,20023.0,10442.0,9530.0,27176.0,18057.0,9200.0,6186.0,20384.0,21357.0,13866.0,5012.0,144280.0,60619,20621,20029,10442,9527,27184,18051,9198,6186,20383,21355,13866,5015,144267,0.0,-3.0,6.0,0.0,-3.0,8.0,-6.0,-2.0,0.0,-1.0,-2.0,0.0,3.0,-13.0
PUMA,2503305,67402.0,21813.0,24945.0,10789.0,9855.0,18118.0,19640.0,15990.0,13654.0,15558.0,23265.0,23533.0,5046.0,145101.0,67402,21833,24949,10778,9842,18113,19637,15992,13660,15552,23262,23537,5051,145166,0.0,20.0,4.0,-11.0,-13.0,-5.0,-3.0,2.0,6.0,-6.0,-3.0,4.0,5.0,65.0
PUMA,2503306,48864.0,15351.0,17339.0,7476.0,8698.0,15615.0,16556.0,10562.0,6131.0,13162.0,17479.0,13792.0,4431.0,108535.0,48864,15364,17344,7475,8681,15612,16557,10562,6133,13156,17483,13788,4437,108584,0.0,13.0,5.0,-1.0,-17.0,-3.0,1.0,0.0,2.0,-6.0,4.0,-4.0,6.0,49.0
PUMA,2503400,69633.0,20218.0,25758.0,11919.0,11738.0,16115.0,13462.0,12153.0,27903.0,15586.0,23801.0,25926.0,4320.0,155183.0,69633,20261,25763,11918,11691,16103,13460,12155,27915,15583,23800,25927,4323,155337,0.0,43.0,5.0,-1.0,-47.0,-12.0,-2.0,2.0,12.0,-3.0,-1.0,1.0,3.0,154.0
PUMA,2503500,44886.0,10412.0,14424.0,8597.0,11453.0,7478.0,10001.0,9907.0,17500.0,12768.0,15340.0,13434.0,3344.0,112446.0,44886,10419,14426,8602,11439,7468,9997,9906,17515,12767,15337,13436,3346,112492,0.0,7.0,2.0,5.0,-14.0,-10.0,-4.0,-1.0,15.0,-1.0,-3.0,2.0,2.0,46.0
PUMA,2503601,56876.0,15175.0,18715.0,10345.0,12641.0,12339.0,14389.0,15160.0,14988.0,13251.0,19230.0,19657.0,4738.0,135450.0,56876,15195,18722,10344,12615,12335,14384,15162,14995,13248,19232,19656,4740,135529,0.0,20.0,7.0,-1.0,-26.0,-4.0,-5.0,2.0,7.0,-3.0,2.0,-1.0,2.0,79.0
PUMA,2503602,55903.0,18133.0,19066.0,8936.0,9768.0,15830.0,14717.0,15151.0,10205.0,15027.0,19492.0,17128.0,4256.0,129274.0,55903,18131,19065,8936,9771,15824,14717,15154,10208,15028,19491,17128,4256,129269,0.0,-2.0,-1.0,0.0,3.0,-6.0,0.0,3.0,3.0,1.0,-1.0,0.0,0.0,-5.0
PUMA,2503603,65172.0,25109.0,22156.0,8703.0,9204.0,20819.0,17355.0,16749.0,10249.0,18748.0,23612.0,18551.0,4261.0,137334.0,65172,25103,22158,8704,9207,20811,17355,16748,10258,18745,23607,18553,4267,137352,0.0,-6.0,2.0,1.0,3.0,-8.0,0.0,-1.0,9.0,-3.0,-5.0,2.0,6.0,18.0
PUMA,2503900,66172.0,22282.0,22468.0,9851.0,11571.0,17940.0,18110.0,16105.0,14017.0,16657.0,24761.0,20663.0,4091.0,157050.0,66172,22273,22476,9847,11576,17929,18110,16106,14027,16659,24763,20659,4091,157046,0.0,-9.0,8.0,-4.0,5.0,-11.0,0.0,1.0,10.0,2.0,2.0,-4.0,0.0,-4.0
PUMA,2504000,49892.0,13768.0,18842.0,7331.0,9951.0,18228.0,15669.0,10289.0,5706.0,15358.0,15451.0,13585.0,5498.0,127589.0,49892,13772,18841,7334,9945,18221,15669,10294,5708,15358,15451,13584,5499,127584,0.0,4.0,-1.0,3.0,-6.0,-7.0,0.0,5.0,2.0,0.0,0.0,-1.0,1.0,-5.0
PUMA,2504200,56659.0,14780.0,22518.0,9807.0,9554.0,14380.0,17826.0,13670.0,10783.0,12616.0,19083.0,20483.0,4477.0,129530.0,56659,14785,22520,9805,9549,14370,17825,13676,10788,12617,19083,20482,4477,129547,0.0,5.0,2.0,-2.0,-5.0,-10.0,-1.0,6.0,5.0,1.0,0.0,-1.0,0.0,17.0
PUMA,2504301,48951.0,15372.0,19515.0,7473.0,6591.0,13581.0,14254.0,12580.0,8536.0,14048.0,14854.0,16416.0,3633.0,112098.0,48951,15383,19512,7468,6588,13573,14251,12588,8539,14049,14855,16415,3632,112072,0.0,11.0,-3.0,-5.0,-3.0,-8.0,-3.0,8.0,3.0,1.0,1.0,-1.0,-1.0,-26.0
PUMA,2504302,46149.0,16223.0,17765.0,7057.0,5104.0,24427.0,11876.0,7031.0,2815.0,20665.0,14038.0,9469.0,1977.0,98148.0,46149,16224,17767,7062,5096,24427,11877,7030,2815,20662,14040,9469,1978,98156,0.0,1.0,2.0,5.0,-8.0,0.0,1.0,-1.0,0.0,-3.0,2.0,0.0,1.0,8.0
PUMA,2504303,54746.0,14738.0,21226.0,9378.0,9404.0,15321.0,15616.0,14070.0,9739.0,12775.0,19043.0,18910.0,4018.0,129140.0,54746,14746,21224,9376,9400,15313,15618,14071,9744,12774,19046,18908,4018,129149,0.0,8.0,-2.0,-2.0,-4.0,-8.0,2.0,1.0,5.0,-1.0,3.0,-2.0,0.0,9.0
PUMA,2504500,52374.0,17678.0,20088.0,8166.0,6442.0,26675.0,14648.0,7897.0,3154.0,20206.0,17564.0,12265.0,2339.0,117181.0,52374,17683,20088,8165,6438,26676,14648,7894,3156,20207,17565,12264,2338,117187,0.0,5.0,0.0,-1.0,-4.0,1.0,0.0,-3.0,2.0,1.0,1.0,-1.0,-1.0,6.0
PUMA,2504700,50570.0,17694.0,20439.0,5464.0,6973.0,15691.0,15336.0,10933.0,8610.0,20302.0,15342.0,11861.0,3065.0,109859.0,50570,17698,20437,5464,6971,15688,15333,10937,8612,20300,15340,11865,3065,109894,0.0,4.0,-2.0,0.0,-2.0,-3.0,-3.0,4.0,2.0,-2.0,-2.0,4.0,0.0,35.0
PUMA,2504800,45884.0,16118.0,18946.0,4975.0,5845.0,14131.0,15617.0,9410.0,6726.0,17980.0,14876.0,10676.0,2352.0,95193.0,45884,16114,18943,4974,5853,14129,15618,9410,6727,17980,14875,10677,2352,95201,0.0,-4.0,-3.0,-1.0,8.0,-2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,8.0
PUMA,2504901,49633.0,12730.0,18074.0,7698.0,11131.0,11530.0,14061.0,13383.0,10659.0,12582.0,15104.0,16463.0,5484.0,123284.0,49633,12727,18068,7698,11140,11527,14063,13380,10663,12581,15104,16462,5486,123273,0.0,-3.0,-6.0,0.0,9.0,-3.0,2.0,-3.0,4.0,-1.0,0.0,-1.0,2.0,-11.0
PUMA,2504902,51437.0,13187.0,19799.0,8068.0,10383.0,10987.0,13891.0,15332.0,11227.0,12687.0,15605.0,18145.0,5000.0,123843.0,51437,13188,19797,8067,10385,10985,13893,15328,11231,12688,15605,18142,5002,123848,0.0,1.0,-2.0,-1.0,2.0,-2.0,2.0,-4.0,4.0,1.0,0.0,-3.0,2.0,5.0
PUMA,2504903,63250.0,20974.0,19582.0,9066.0,13628.0,16474.0,16995.0,14744.0,15037.0,18926.0,20297.0,19412.0,4615.0,144670.0,63250,20987,19577,9072,13614,16470,16993,14744,15043,18921,20296,19415,4618,144692,0.0,13.0,-5.0,6.0,-14.0,-4.0,-2.0,0.0,6.0,-5.0,-1.0,3.0,3.0,22.0
PUMA,3300300,799.0,380.0,177.0,103.0,139.0,64.0,193.0,196.0,346.0,150.0,278.0,314.0,57.0,1860.0,799,380,177,103,139,64,192,197,346,150,278,314,57,1859,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
PUMA,3300500,3065.0,1682.0,935.0,221.0,227.0,882.0,842.0,1023.0,318.0,770.0,1283.0,919.0,93.0,5334.0,3065,1682,935,221,227,883,842,1022,318,770,1284,918,93,5331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-3.0
PUMA,3300600,39706.0,16295.0,12646.0,4765.0,6000.0,6075.0,10722.0,11629.0,11280.0,6701.0,14717.0,14941.0,3347.0,90305.0,39706,16282,12655,4767,6002,6076,10728,11626,11276,6713,14718,14937,3338,90312,0.0,-13.0,9.0,2.0,2.0,1.0,6.0,-3.0,-4.0,12.0,1.0,-4.0,-9.0,7.0
PUMA,3300700,64358.0,26437.0,20165.0,8523.0,9233.0,11111.0,17461.0,18148.0,17638.0,12151.0,20807.0,25228.0,6172.0,146875.0,64358,26426,20170,8532,9230,11116,17460,18147,17635,12138,20816,25223,6181,146879,0.0,-11.0,5.0,9.0,-3.0,5.0,-1.0,-1.0,-3.0,-13.0,9.0,-5.0,9.0,4.0
PUMA,3300800,52960.0,25231.0,15657.0,5532.0,6540.0,17445.0,17882.0,11732.0,5901.0,13325.0,20146.0,15809.0,3680.0,112510.0,52960,25215,15672,5533,6540,17448,17882,11733,5897,13320,20153,15814,3673,112526,0.0,-16.0,15.0,1.0,0.0,3.0,0.0,1.0,-4.0,-5.0,7.0,5.0,-7.0,16.0
PUMA,3300900,61326.0,26331.0,18341.0,7789.0,8865.0,14189.0,16871.0,16739.0,13527.0,13690.0,21885.0,20526.0,5225.0,138456.0,61326,26307,18358,7790,8871,14188,16875,16740,13523,13698,21884,20524,5220,138465,0.0,-24.0,17.0,1.0,6.0,-1.0,4.0,1.0,-4.0,8.0,-1.0,-2.0,-5.0,9.0
PUMA,3301000,93852.0,42332.0,28097.0,10806.0,12617.0,18220.0,25651.0,25221.0,24760.0,20541.0,33635.0,32188.0,7488.0,206194.0,93852,42323,28097,10823,12609,18219,25657,25217,24759,20533,33640,32185,7494,206133,0.0,-9.0,0.0,17.0,-8.0,-1.0,6.0,-4.0,-1.0,-8.0,5.0,-3.0,6.0,-61.0
PUMA,4400101,64239.0,22427.0,21652.0,10961.0,9199.0,19609.0,18034.0,15815.0,10781.0,17981.0,22708.0,18610.0,4940.0,138216.0,64239,22438,21656,10958,9187,19612,18036,15815,10776,17981,22710,18608,4940,138208,0.0,11.0,4.0,-3.0,-12.0,3.0,2.0,0.0,-5.0,0.0,2.0,-2.0,0.0,-8.0
PUMA,4400102,82302.0,30726.0,25018.0,14003.0,12555.0,30386.0,25611.0,16148.0,10157.0,23803.0,30504.0,21898.0,6097.0,177127.0,82302,30728,25012,14004,12558,30385,25617,16148,10152,23803,30505,21897,6097,177137,0.0,2.0,-6.0,1.0,3.0,-1.0,6.0,0.0,-5.0,0.0,1.0,-1.0,0.0,10.0
PUMA,4400103,81538.0,33450.0,20965.0,13651.0,13472.0,39090.0,23634.0,11075.0,7739.0,24714.0,31786.0,19547.0,5491.0,175365.0,81538,33443,20954,13661,13480,39094,23639,11072,7733,24707,31786,19546,5499,175381,0.0,-7.0,-11.0,10.0,8.0,4.0,5.0,-3.0,-6.0,-7.0,0.0,-1.0,8.0,16.0
PUMA,4400104,54423.0,19890.0,17449.0,9000.0,8084.0,17353.0,16514.0,12767.0,7789.0,16275.0,19583.0,14640.0,3925.0,117085.0,54423,19902,17448,9004,8069,17353,16515,12769,7786,16273,19584,14642,3924,117067,0.0,12.0,-1.0,4.0,-15.0,0.0,1.0,2.0,-3.0,-2.0,1.0,2.0,-1.0,-18.0
PUMA,4400201,76105.0,26469.0,25764.0,12722.0,11150.0,20466.0,23988.0,18661.0,12990.0,20041.0,28826.0,21728.0,5510.0,163976.0,76105,26469,25766,12723,11147,20468,23991,18664,12982,20047,28842,21720,5496,163986,0.0,0.0,2.0,1.0,-3.0,2.0,3.0,3.0,-8.0,6.0,16.0,-8.0,-14.0,10.0
PUMA,4400300,54090.0,18787.0,19143.0,8348.0,7812.0,12985.0,14795.0,13278.0,13032.0,14366.0,19885.0,16593.0,3246.0,116573.0,54090,18788,19140,8347,7815,12984,14796,13279,13031,14370,19882,16593,3245,116596,0.0,1.0,-3.0,-1.0,3.0,-1.0,1.0,1.0,-1.0,4.0,-3.0,0.0,-1.0,23.0
PUMA,4400400,64631.0,21539.0,23259.0,10651.0,9182.0,13855.0,18912.0,16329.0,15535.0,16056.0,22933.0,20876.0,4766.0,139055.0,64631,21548,23260,10652,9171,13851,18910,16329,15541,16057,22929,20880,4765,139069,0.0,9.0,1.0,1.0,-11.0,-4.0,-2.0,0.0,6.0,1.0,-4.0,4.0,-1.0,14.0
